Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Distance_m,Neighborhood
176000,-93.637816,42.0545,12090,OneFam,Good,6,1479,TRUE,TRUE,Normal,1981,2003,5236.763966,Edwards
213000,-93.637158,42.054395,12299,OneFam,Above_Average,7,1664,FALSE,TRUE,Normal,1978,1985,5182.994028,Edwards
192000,-93.634665,42.054941,11339,OneFam,Average,9,1930,TRUE,TRUE,Normal,1979,1979,5029.643195,Edwards
190000,-93.633973,42.055217,11952,OneFam,Above_Average,8,1969,TRUE,TRUE,Normal,1977,1977,4994.70545,Edwards
195000,-93.631528,42.054427,12046,OneFam,Above_Average,8,2030,TRUE,TRUE,Normal,1976,1976,4775.451856,Edwards
148000,-93.632669,42.05622,10395,OneFam,Above_Average,6,1032,FALSE,TRUE,Normal,1978,1978,4958.231215,Edwards
151500,-93.631795,42.056211,11850,OneFam,Above_Average,6,1177,FALSE,TRUE,Normal,1984,1984,4896.074439,Edwards
197000,-93.638554,42.052353,11584,OneFam,Above_Average,6,1725,TRUE,TRUE,Normal,1979,1979,5187.872558,Edwards
192350,-93.635411,42.053271,10400,OneFam,Average,5,1353,FALSE,TRUE,Normal,1979,1999,4997.414706,Edwards
152000,-93.63724,42.05026,10793,OneFam,Average,7,1620,TRUE,TRUE,Normal,1969,1969,4995.269603,Edwards
170000,-93.634714,42.049832,13001,OneFam,Average,6,1220,FALSE,TRUE,Normal,1971,1971,4784.071621,Edwards
175000,-93.634581,42.050075,12243,OneFam,Above_Average,7,1484,FALSE,TRUE,Normal,1971,1971,4784.583555,Edwards
175000,-93.636497,42.050372,11700,OneFam,Above_Average,7,1743,TRUE,TRUE,Normal,1968,1968,4943.38028,Edwards
197900,-93.633898,42.049956,12384,OneFam,Good,7,1935,TRUE,TRUE,Normal,1976,1976,4727.448158,Edwards
174000,-93.633757,42.051039,8991,OneFam,Above_Average,5,1324,FALSE,TRUE,Normal,1976,1976,4766.093992,Edwards
178900,-93.632191,42.048765,8000,OneFam,Above_Average,8,1877,TRUE,TRUE,Normal,1974,1974,4545.567465,Edwards
139000,-93.627736,42.055392,10500,OneFam,Good,5,1109,TRUE,TRUE,Normal,1971,2005,4563.662982,Edwards
143250,-93.626331,42.055264,10530,OneFam,Average,5,981,FALSE,TRUE,Normal,1971,1971,4458.723302,Edwards
184000,-93.626565,42.054603,7472,OneFam,Excellent,7,1479,TRUE,TRUE,Normal,1972,2004,4434.66472,Edwards
155000,-93.629118,42.053407,9457,OneFam,Above_Average,7,1422,FALSE,TRUE,Normal,1970,1990,4546.028471,Edwards
133000,-93.626722,42.054612,7920,OneFam,Average,5,914,FALSE,TRUE,Normal,1970,2002,4446.136367,Edwards
119500,-93.627112,42.053547,9758,OneFam,Average,5,950,FALSE,TRUE,Normal,1971,1971,4410.934439,South_and_West_of_Iowa_State_University
123000,-93.628047,42.05346,8294,OneFam,Average,5,872,FALSE,TRUE,Normal,1971,1971,4472.406768,South_and_West_of_Iowa_State_University
110000,-93.62805,42.053503,7340,OneFam,Above_Average,4,858,FALSE,TRUE,Normal,1971,1971,4475.051285,South_and_West_of_Iowa_State_University
128000,-93.6247461,42.0562952,17199,OneFam,Good,4,914,FALSE,TRUE,Normal,1961,1961,4416.372481,South_and_West_of_Iowa_State_University
120500,-93.621646,42.056395,9000,OneFam,Above_Average,5,864,FALSE,TRUE,Normal,1971,1971,4218.011094,South_and_West_of_Iowa_State_University
133000,-93.624798,42.05467,4058,TwnhsE,Average,4,767,FALSE,TRUE,Normal,1998,1998,4316.572254,South_and_West_of_Iowa_State_University
155000,-93.624798,42.054789,4113,TwnhsE,Average,5,1337,FALSE,TRUE,Normal,2001,2001,4323.962677,South_and_West_of_Iowa_State_University
177000,-93.624431,42.055319,10943,TwnhsE,Average,5,1337,FALSE,TRUE,Normal,1997,1998,4332.273472,South_and_West_of_Iowa_State_University
113500,-93.629747,42.052669,2205,Twnhs,Above_Average,6,1092,TRUE,TRUE,Normal,1973,1973,4551.282078,Crawford
113000,-93.628656,42.052698,1890,Twnhs,Average,7,1218,TRUE,TRUE,Normal,1973,1973,4473.857787,Crawford
113700,-93.627855,42.052696,2058,Twnhs,Average,7,1218,TRUE,TRUE,Normal,1973,1973,4416.043988,Crawford
106000,-93.629777,42.052294,2016,TwnhsE,Average,6,1302,TRUE,TRUE,Normal,1970,1970,4533.606722,Crawford
122500,-93.627242,42.051833,1920,TwnhsE,Average,6,1365,TRUE,TRUE,Normal,1971,1971,4324.83686,South_and_West_of_Iowa_State_University
128000,-93.627238,42.050397,4928,TwnhsE,Average,5,958,FALSE,TRUE,Normal,1976,1976,4249.615976,Crawford
155000,-93.624575,42.05057,2308,TwnhsE,Above_Average,7,1548,TRUE,TRUE,Normal,1976,1976,4063.764035,South_and_West_of_Iowa_State_University
142500,-93.625672,42.049996,2304,Twnhs,Good,4,1055,FALSE,TRUE,Normal,1978,1978,4113.953628,Crawford
129250,-93.6257971,42.0488205,7150,OneFam,Above_Average,5,988,FALSE,TRUE,Normal,1966,1966,4064.96957,Crawford
356000,-93.6588809,42.062574,12469,OneFam,Average,7,1816,FALSE,TRUE,Partial,2006,2007,7197.51922,Crawford
314813,-93.658015,42.063296,11694,OneFam,Average,9,1828,FALSE,TRUE,Partial,2007,2007,7171.10557,Crawford
318000,-93.657679,42.063298,12030,OneFam,Average,7,1694,FALSE,TRUE,Partial,2007,2007,7146.664099,Crawford
322400,-93.6569765,42.0632689,11825,OneFam,Average,7,1694,FALSE,TRUE,Partial,2006,2007,7093.890007,Crawford
318000,-93.6566403,42.0632722,12085,OneFam,Average,7,1734,FALSE,TRUE,Partial,2007,2007,7069.573889,Crawford
345474,-93.654243,42.063141,14333,OneFam,Average,7,2122,FALSE,TRUE,Partial,2007,2007,6888.587575,Crawford
415298,-93.6570383,42.0619544,14450,OneFam,Average,8,2121,FALSE,TRUE,Partial,2006,2007,7030.412752,Crawford
492000,-93.6566568,42.061976,13641,OneFam,Average,8,2656,TRUE,TRUE,Partial,2007,2007,7003.451059,Crawford
338931,-93.6562702,42.0619709,13440,OneFam,Average,11,2550,TRUE,TRUE,Partial,2006,2007,6974.785721,Crawford
450000,-93.657967,42.061284,15431,OneFam,Average,7,2046,FALSE,TRUE,Normal,2005,2006,7065.429317,Crawford
280000,-93.654774,42.062259,14154,OneFam,Average,9,2172,TRUE,TRUE,Partial,2006,2006,6880.211842,Blueste
479069,-93.6570542,42.0628153,13891,OneFam,Average,8,2552,FALSE,TRUE,Partial,2007,2007,7075.832028,Blueste
395000,-93.6562861,42.0624082,14226,OneFam,Average,9,1973,FALSE,TRUE,Partial,2006,2006,6998.493368,Iowa_DOT_and_Rail_Road
380000,-93.657444,42.062434,13693,OneFam,Average,9,2643,TRUE,TRUE,Normal,2006,2006,7084.715087,Iowa_DOT_and_Rail_Road
250000,-93.65331,42.061504,11428,OneFam,Average,7,1634,FALSE,TRUE,Normal,2006,2006,6733.813725,Iowa_DOT_and_Rail_Road
440000,-93.657524,42.061131,14977,OneFam,Average,7,1976,FALSE,TRUE,Partial,2006,2007,7025.029438,Iowa_DOT_and_Rail_Road
418000,-93.657211,42.06027,13654,OneFam,Average,9,2758,TRUE,TRUE,Normal,2005,2006,6959.682093,Iowa_DOT_and_Rail_Road
500067,-93.657235,42.060269,17169,OneFam,Average,7,2290,FALSE,TRUE,Partial,2007,2007,6961.422331,Iowa_DOT_and_Rail_Road
260116,-93.6554248,42.061133,16659,OneFam,Average,7,2152,TRUE,TRUE,Partial,2007,2008,6869.946999,Iowa_DOT_and_Rail_Road
317000,-93.654689,42.060576,9591,OneFam,Average,9,2473,TRUE,TRUE,Normal,2004,2005,6787.621239,Iowa_DOT_and_Rail_Road
319500,-93.654617,42.060427,9709,OneFam,Average,8,2100,TRUE,TRUE,Partial,2007,2007,6774.844709,Iowa_DOT_and_Rail_Road
325624,-93.650917,42.059561,10562,OneFam,Average,8,2161,TRUE,TRUE,Partial,2007,2007,6458.252693,Iowa_DOT_and_Rail_Road
372000,-93.657492,42.06113,13615,OneFam,Average,7,1802,FALSE,TRUE,Normal,2006,2006,7022.607872,Iowa_DOT_and_Rail_Road
342000,-93.656249,42.059761,13069,OneFam,Average,11,2956,TRUE,TRUE,Normal,2004,2004,6863.404376,Iowa_DOT_and_Rail_Road
354000,-93.6565389,42.059677,12099,OneFam,Average,10,2468,TRUE,TRUE,Normal,2004,2004,6881.017518,Iowa_DOT_and_Rail_Road
350000,-93.65699,42.058634,14277,OneFam,Average,7,2385,TRUE,TRUE,Normal,2003,2003,6865.886508,Iowa_DOT_and_Rail_Road
285000,-93.6545189,42.058619,11999,OneFam,Average,10,2374,TRUE,TRUE,Normal,2003,2004,6679.591127,Iowa_DOT_and_Rail_Road
281500,-93.650597,42.059211,12568,OneFam,Average,8,1818,TRUE,TRUE,Partial,2007,2007,6416.968279,Crawford
245700,-93.650499,42.059202,9926,OneFam,Average,7,1614,FALSE,TRUE,Normal,2005,2006,6409.286708,Crawford
232698,-93.65045,42.059197,9254,OneFam,Average,7,1721,FALSE,TRUE,Normal,2005,2005,6405.421146,Crawford
250000,-93.650406,42.059194,10732,OneFam,Average,7,1828,TRUE,TRUE,Partial,2006,2007,6402.025488,Crawford
194700,-93.649838,42.059175,7577,TwnhsE,Average,6,1362,FALSE,TRUE,Normal,2005,2006,6359.218441,Mitchell
204000,-93.649828,42.059175,3901,Twnhs,Average,5,1302,FALSE,TRUE,Partial,2005,2006,6358.482329,Mitchell
200000,-93.649808,42.059176,3903,Twnhs,Average,5,1302,FALSE,TRUE,Normal,2005,2006,6357.060982,Mitchell
207000,-93.649798,42.059176,6289,TwnhsE,Average,6,1362,FALSE,TRUE,Normal,2005,2006,6356.324943,Mitchell
209500,-93.649397,42.05826,4590,Twnhs,Average,6,1554,FALSE,TRUE,Normal,2006,2006,6280.711631,Mitchell
209500,-93.649319,42.058276,4590,Twnhs,Average,6,1554,FALSE,TRUE,Normal,2006,2006,6275.731245,Mitchell
202500,-93.649291,42.058284,6442,TwnhsE,Average,6,1370,FALSE,TRUE,Normal,2006,2006,6274.056404,Mitchell
280000,-93.653414,42.056827,7841,TwnhsE,Average,6,1577,FALSE,TRUE,Normal,2005,2005,6513.570754,Timberland
277500,-93.652565,42.057124,7313,TwnhsE,Average,6,1561,FALSE,TRUE,Normal,2005,2005,6463.030558,Timberland
318061,-93.652054,42.05738,7820,TwnhsE,Average,6,1869,FALSE,TRUE,Partial,2007,2007,6436.477395,Timberland
221370,-93.6514105,42.0568529,6240,TwnhsE,Average,6,1324,FALSE,TRUE,Partial,2006,2006,6363.593482,Timberland
200000,-93.650608,42.057209,3242,TwnhsE,Average,6,1405,FALSE,TRUE,Normal,2003,2003,6319.990562,Timberland
181755,-93.646937,42.063388,15810,OneFam,Average,7,1496,TRUE,TRUE,Partial,2007,2007,6381.388551,Timberland
176000,-93.646429,42.063381,10237,OneFam,Average,6,1536,TRUE,TRUE,Normal,2005,2006,6345.334076,Timberland
178900,-93.645875,42.062483,10237,OneFam,Average,8,1484,TRUE,TRUE,Partial,2005,2007,6253.735015,Timberland
168165,-93.64573,42.062279,13204,OneFam,Average,6,1458,TRUE,TRUE,Partial,2006,2007,6231.656284,Timberland
171925,-93.644788,42.0626729,8857,OneFam,Average,7,1495,TRUE,TRUE,Partial,2006,2006,6188.485502,Timberland
198444,-93.644415,42.06208,9729,OneFam,Average,6,1746,TRUE,TRUE,Partial,2006,2007,6127.399967,Timberland
203000,-93.6443,42.062067,12216,OneFam,Average,6,1326,FALSE,TRUE,Normal,2005,2005,6118.552033,Timberland
179540,-93.645732,42.062533,9018,OneFam,Average,8,1456,TRUE,TRUE,Partial,2007,2007,6246.571144,Timberland
176485,-93.644377,42.062887,8993,OneFam,Average,6,1302,FALSE,TRUE,Partial,2007,2007,6172.484295,Timberland
181134,-93.644376,42.062931,8899,OneFam,Average,6,1340,FALSE,TRUE,Partial,2007,2007,6175.045169,Timberland
156932,-93.644375,42.062974,8499,OneFam,Average,6,1412,TRUE,TRUE,Partial,2006,2007,6177.548969,Timberland
166000,-93.644374,42.063019,8229,OneFam,Average,6,1504,TRUE,TRUE,Partial,2007,2007,6180.175333,Timberland
177594,-93.644447,42.063106,7713,OneFam,Average,7,1456,TRUE,TRUE,Partial,2007,2007,6190.479125,Timberland
173500,-93.644366,42.063342,7697,OneFam,Above_Average,6,1258,FALSE,TRUE,Partial,2007,2007,6199.055341,Mitchell
172500,-93.641795,42.062584,3922,TwnhsE,Average,6,1258,FALSE,TRUE,Partial,2006,2007,5974.858086,Mitchell
194201,-93.641716,42.062581,3922,TwnhsE,Average,7,1402,FALSE,TRUE,Partial,2006,2007,5969.215419,Mitchell
226500,-93.640513,42.062946,3621,TwnhsE,Average,7,1589,FALSE,TRUE,Normal,2003,2003,5909.08775,Mitchell
185485,-93.642177,42.063301,3710,OneFam,Average,6,1266,FALSE,TRUE,Partial,2007,2007,6045.275368,Mitchell
188500,-93.644064,42.061429,16219,OneFam,Average,5,1119,FALSE,TRUE,Normal,2004,2005,6064.760847,Meadow_Village
215000,-93.643961,42.061541,11796,OneFam,Average,8,1959,TRUE,TRUE,Normal,2004,2005,6063.981101,Meadow_Village
206580,-93.643954,42.061531,10936,OneFam,Average,6,1525,FALSE,TRUE,Partial,2006,2006,6062.906413,Meadow_Village
183500,-93.641781,42.061318,8244,OneFam,Average,7,1720,TRUE,TRUE,Normal,2004,2004,5897.682696,Meadow_Village
165500,-93.639977,42.061392,11950,OneFam,Average,7,1394,TRUE,TRUE,Normal,2003,2003,5776.426095,Meadow_Village
211000,-93.64021,42.060021,7875,OneFam,Average,8,1948,TRUE,TRUE,Normal,2003,2003,5711.080621,Mitchell
219500,-93.64334,42.059181,8740,OneFam,Average,8,1995,TRUE,TRUE,Normal,2002,2002,5886.365654,Meadow_Village
175000,-93.641279,42.057981,7917,OneFam,Average,7,1647,TRUE,TRUE,Normal,1999,2000,5672.271622,Meadow_Village
170000,-93.642836,42.058401,9967,OneFam,Average,8,1430,TRUE,TRUE,Normal,2000,2000,5807.538503,Mitchell
162000,-93.643641,42.059526,7750,OneFam,Average,6,1320,TRUE,TRUE,Normal,2003,2003,5927.000746,Mitchell
187000,-93.641323,42.057836,9487,OneFam,Average,7,1690,TRUE,TRUE,Normal,2000,2000,5667.588041,Mitchell
185000,-93.640658,42.058897,9649,OneFam,Average,7,1644,TRUE,TRUE,Normal,1999,2000,5678.37867,Mitchell
384500,-93.655711,42.053364,12191,OneFam,Average,8,2551,TRUE,TRUE,Normal,1997,1998,6545.056698,Mitchell
248000,-93.652894,42.055751,11000,OneFam,Average,8,2285,TRUE,TRUE,Normal,2000,2000,6426.326638,Mitchell
466500,-93.651096,42.055627,11400,OneFam,Average,8,2633,FALSE,TRUE,Normal,2001,2002,6284.236469,Mitchell
410000,-93.652641,42.05359,10557,OneFam,Average,9,3078,TRUE,TRUE,Normal,1998,1998,6316.240442,Mitchell
322500,-93.652777,42.053436,11002,OneFam,Average,9,2582,TRUE,TRUE,Normal,1998,1999,6320.571371,Mitchell
252000,-93.649901,42.053467,10790,OneFam,Average,8,2385,TRUE,TRUE,Normal,1998,1998,6100.265,Iowa_DOT_and_Rail_Road
755000,-93.657271,42.05198,21535,OneFam,Above_Average,10,4316,TRUE,TRUE,Normal,1994,1995,6615.805414,North_Ames
269790,-93.655159,42.052361,9920,OneFam,Average,8,2013,TRUE,TRUE,Normal,1996,1997,6464.28072,North_Ames
315750,-93.655905,42.052247,11787,OneFam,Average,8,2398,TRUE,TRUE,Normal,1996,1997,6518.386416,North_Ames
290000,-93.653712,42.05048,12257,OneFam,Average,9,2531,TRUE,TRUE,Normal,1995,1995,6283.766858,North_Ames
430000,-93.65334,42.049518,12692,OneFam,Average,10,3228,FALSE,TRUE,Normal,1992,1993,6222.137477,Gilbert
263000,-93.652946,42.049509,11762,OneFam,Average,9,2202,TRUE,TRUE,Normal,1992,1993,6190.681756,Gilbert
330000,-93.653864,42.052416,9044,OneFam,Average,8,2538,TRUE,TRUE,Normal,1996,1997,6365.352485,Gilbert
213133,-93.644118,42.054408,9910,OneFam,Above_Average,5,1369,FALSE,TRUE,Partial,2007,2007,5701.676697,Gilbert
260261,-93.643769,42.055757,11830,OneFam,Average,6,1542,FALSE,TRUE,Partial,2007,2007,5739.852269,Gilbert
320000,-93.642069,42.054318,11670,OneFam,Average,8,1905,FALSE,TRUE,Normal,2006,2006,5543.70144,Stone_Brook
282922,-93.64176,42.054177,15256,OneFam,Average,6,1464,FALSE,TRUE,Normal,2007,2007,5513.883774,Gilbert
419005,-93.642243,42.054354,12291,OneFam,Average,6,1966,FALSE,TRUE,Partial,2007,2007,5558.433155,Gilbert
255000,-93.642234,42.054309,13501,OneFam,Average,8,1636,FALSE,TRUE,Normal,2006,2006,5555.627155,Gilbert
147000,-93.64396,42.054514,9986,OneFam,Average,7,1795,FALSE,TRUE,Partial,2006,2007,5694.725478,Gilbert
235876,-93.644086,42.054154,9965,OneFam,Average,6,1528,FALSE,TRUE,Partial,2007,2007,5687.551166,Gilbert
311872,-93.643836,42.054153,9416,OneFam,Average,8,1726,FALSE,TRUE,Partial,2007,2007,5668.666689,Gilbert
248328,-93.64248,42.054153,9849,OneFam,Above_Average,7,1689,FALSE,TRUE,Partial,2007,2007,5566.716433,Gilbert
227000,-93.642344,42.054157,10000,OneFam,Average,7,1588,FALSE,TRUE,Normal,2006,2006,5556.701256,Gilbert
260000,-93.643544,42.053185,8847,OneFam,Average,7,1538,FALSE,TRUE,Normal,2005,2005,5602.774698,Gilbert
225000,-93.643449,42.053186,9158,OneFam,Average,7,1496,FALSE,TRUE,Partial,2007,2007,5595.613589,Gilbert
249000,-93.642197,42.053227,8251,OneFam,Average,7,1506,FALSE,TRUE,Normal,2005,2006,5502.679306,Stone_Brook
307000,-93.641251,42.053108,10084,OneFam,Average,7,1694,FALSE,TRUE,Normal,2004,2005,5425.836839,Stone_Brook
221300,-93.642275,42.053067,8778,OneFam,Average,7,1830,TRUE,TRUE,Normal,2006,2006,5501.345638,Stone_Brook
208900,-93.650341,42.051802,8640,OneFam,Average,6,1338,FALSE,TRUE,Partial,2007,2007,6067.951834,Stone_Brook
210400,-93.65042,42.051795,9000,OneFam,Average,6,1335,FALSE,TRUE,Partial,2006,2007,6073.82501,Stone_Brook
255000,-93.650299,42.051655,8640,OneFam,Average,8,1792,TRUE,TRUE,Partial,2007,2007,6059.082731,Stone_Brook
212109,-93.650279,42.051657,10411,OneFam,Average,8,1588,TRUE,TRUE,Partial,2007,2007,6057.602984,Stone_Brook
270000,-93.647584,42.050206,9000,OneFam,Average,8,1959,TRUE,TRUE,Normal,2006,2006,5793.301297,Gilbert
303477,-93.647933,42.050301,9000,OneFam,Average,11,2610,TRUE,TRUE,Partial,2007,2007,5824.057142,Stone_Brook
310013,-93.648742,42.051681,12217,OneFam,Average,8,1880,TRUE,TRUE,Partial,2007,2007,5939.137331,Stone_Brook
249700,-93.643974,42.052269,11096,OneFam,Average,7,1656,FALSE,TRUE,Normal,2006,2006,5595.693607,Stone_Brook
227875,-93.64397,42.052119,10207,OneFam,Above_Average,7,1761,TRUE,TRUE,Partial,2007,2007,5589.032854,Stone_Brook
261329,-93.643792,42.051377,10440,OneFam,Average,6,1584,FALSE,TRUE,Partial,2007,2007,5544.523151,Northwest_Ames
253000,-93.642046,42.052267,11824,OneFam,Average,5,1685,FALSE,TRUE,Normal,2006,2006,5448.492028,Northwest_Ames
265000,-93.641233,42.052146,10625,OneFam,Average,9,2443,TRUE,TRUE,Normal,2004,2004,5381.341097,Northwest_Ames
340000,-93.639574,42.051054,11143,OneFam,Average,8,2466,TRUE,TRUE,Normal,2004,2005,5207.547783,Northwest_Ames
146000,-93.69179,42.037586,7500,OneFam,Average,6,1100,FALSE,FALSE,Partial,2006,2007,9143.361947,Northwest_Ames
147000,-93.692245,42.037636,7500,OneFam,Average,5,1143,FALSE,FALSE,Normal,2006,2006,9181.287237,Northwest_Ames
149000,-93.68912,42.037643,12450,OneFam,Average,6,1094,FALSE,TRUE,Normal,2003,2004,8922.99032,Northwest_Ames
181000,-93.691244,42.03722,7441,OneFam,Average,7,1486,FALSE,TRUE,Normal,2006,2006,9096.049426,Northwest_Ames
201000,-93.689026,42.036028,8462,OneFam,Average,7,1721,TRUE,TRUE,Normal,1994,1994,8906.698023,Northwest_Ames
191750,-93.689767,42.035259,11613,OneFam,Average,7,1820,TRUE,TRUE,Normal,1993,1997,8965.242458,Northwest_Ames
179000,-93.688804,42.036038,8450,OneFam,Average,6,1349,FALSE,TRUE,Normal,2000,2001,8888.370226,Northwest_Ames
215000,-93.689449,42.035071,16196,OneFam,Average,5,1494,FALSE,TRUE,Normal,1998,1998,8938.365216,Northwest_Ames
179200,-93.686428,42.036464,8012,TwnhsE,Average,5,1575,FALSE,TRUE,Normal,1992,1992,8693.723122,Northwest_Ames
128000,-93.686413,42.034569,8012,TwnhsE,Average,5,1266,TRUE,TRUE,Normal,1980,1980,8685.770193,Northwest_Ames
144000,-93.685185,42.035678,9180,OneFam,Good,5,884,FALSE,TRUE,Normal,1983,1983,8587.455546,Northwest_Ames
144000,-93.6791142,42.0362103,8400,Duplex,Average,10,2020,FALSE,TRUE,Normal,1977,1977,8087.46081,Northwest_Ames
120750,-93.677007,42.034678,6285,OneFam,Average,5,894,FALSE,TRUE,Normal,1977,1977,7907.340029,Northwest_Ames
132500,-93.674475,42.035946,8480,OneFam,Above_Average,5,970,FALSE,TRUE,Normal,1963,1963,7702.40834,Northwest_Ames
132000,-93.673987,42.035871,7420,OneFam,Average,6,1057,FALSE,TRUE,Normal,1962,1962,7661.686423,Northwest_Ames
132500,-93.673889,42.035857,7758,OneFam,Good,6,999,FALSE,TRUE,Normal,1962,2001,7653.514212,North_Ames
129000,-93.669559,42.034532,6970,OneFam,Average,5,1120,FALSE,TRUE,Normal,1961,1961,7290.391576,North_Ames
143900,-93.669552,42.034724,13673,OneFam,Average,8,1696,FALSE,TRUE,Normal,1962,1962,7290.338566,North_Ames
145000,-93.672318,42.035675,7476,OneFam,Good,5,1040,FALSE,TRUE,Normal,1968,1968,7522.71912,North_Ames
128500,-93.673518,42.034652,9945,OneFam,Average,5,988,FALSE,TRUE,Normal,1961,1961,7618.443173,North_Ames
125500,-93.671941,42.034819,6173,OneFam,Above_Average,6,902,FALSE,TRUE,Normal,1967,1967,7488.371379,North_Ames
300000,-93.661846,42.037652,19522,OneFam,Average,7,2503,TRUE,TRUE,Normal,1990,1990,6669.755294,North_Ames
294000,-93.661848,42.037502,17542,OneFam,Good,9,2167,TRUE,TRUE,Normal,1974,2003,6668.650941,North_Ames
129000,-93.660522,42.03466,10751,OneFam,Average,5,1037,FALSE,TRUE,Normal,1974,1974,6542.685053,North_Ames
171000,-93.661983,42.034644,16647,OneFam,Average,6,1701,FALSE,TRUE,Normal,1975,1981,6663.568351,North_Ames
302000,-93.653082,42.047384,9572,OneFam,Average,9,2810,TRUE,TRUE,Normal,1990,1990,6135.771387,North_Ames
285000,-93.652658,42.045776,10678,OneFam,Average,9,2872,TRUE,TRUE,Normal,1992,2000,6057.561566,North_Ames
214000,-93.647974,42.047618,4379,TwnhsE,Average,6,1378,FALSE,TRUE,Normal,2004,2004,5735.848708,North_Ames
166000,-93.64733,42.0474249,3523,TwnhsE,Average,5,1151,FALSE,TRUE,Partial,2006,2007,5678.643631,Briardale
193800,-93.647166,42.047406,3784,TwnhsE,Average,5,1565,FALSE,TRUE,Partial,2006,2007,5665.026086,Briardale
208900,-93.646653,42.047711,4230,TwnhsE,Average,5,1352,FALSE,TRUE,Partial,2006,2007,5634.0362,Briardale
194000,-93.646637,42.047705,3606,TwnhsE,Average,5,1352,FALSE,TRUE,Partial,2006,2007,5632.575192,Briardale
207500,-93.646607,42.047699,5330,TwnhsE,Average,5,1550,FALSE,TRUE,Partial,2006,2007,5630.005001,Briardale
199900,-93.646576,42.047687,4274,TwnhsE,Average,4,1241,FALSE,TRUE,Partial,2006,2007,5627.162242,Northpark_Villa
164700,-93.646478,42.047667,4251,TwnhsE,Average,5,1250,TRUE,TRUE,Partial,2006,2007,5618.753374,Northpark_Villa
176500,-93.644107,42.047104,2280,Twnhs,Average,6,1501,TRUE,TRUE,Normal,1999,1999,5412.760771,Northpark_Villa
176000,-93.644096,42.047104,3230,TwnhsE,Average,5,1458,TRUE,TRUE,Normal,1999,1999,5411.889119,North_Ames
168500,-93.645671,42.046144,2117,TwnhsE,Average,4,1512,TRUE,TRUE,Normal,2000,2000,5507.584158,Northridge_Heights
177000,-93.645639,42.046145,2117,Twnhs,Average,4,1573,TRUE,TRUE,Normal,2000,2000,5505.059266,Northridge_Heights
177000,-93.645595,42.046145,2117,Twnhs,Average,5,1525,TRUE,TRUE,Normal,2000,2000,5501.547176,Northridge_Heights
148800,-93.645482,42.046405,5105,TwnhsE,Average,4,1102,TRUE,TRUE,Normal,2004,2004,5500.280432,Northridge_Heights
174000,-93.641813,42.047171,2645,Twnhs,Average,5,1441,TRUE,TRUE,Normal,1999,2000,5233.505289,Northridge_Heights
239000,-93.642182,42.046318,7399,OneFam,Average,7,1950,TRUE,TRUE,Normal,1997,1998,5235.068703,Northridge_Heights
204000,-93.639931,42.046137,7321,OneFam,Average,5,1358,FALSE,TRUE,Normal,1999,2000,5050.739089,Northridge_Heights
301000,-93.639878,42.046135,8010,OneFam,Average,8,2048,TRUE,TRUE,Normal,2003,2004,5046.474483,Northridge_Heights
312500,-93.643456,42.046411,8413,OneFam,Average,8,2362,TRUE,TRUE,Normal,1998,1998,5339.197233,Northridge_Heights
279700,-93.648204,42.044383,9466,TwnhsE,Average,5,1494,FALSE,TRUE,Normal,1994,1995,5663.174397,Northridge_Heights
